Name	ORF
SPO13	YHR014W
QDR1	YIL120W
TIM17	YJL143W
BCK1	YJL095W
APL1	YJR005W
SSC1	YJR045C
ISY1	YJR050W
NTA1	YJR062C
RSM26	YJR101W
ILM1	YJR118C
XPT1	YJR133W
HIR3	YJR140C
YKL225W	YKL225W
FRE2	YKL220C
COY1	YKL179C
PIR3	YKL163W
BUD2	YKL092C
MPE1	YKL059C
TRK2	YKR050W
BET3	YKR068C
DRE2	YKR071C
SRL3	YKR091W
SPA2	YLL021W
MLH2	YLR035C
NKP2	YLR315W
RSF1	YMR030W
YMR057C	YMR057C
SOV1	YMR066W
ECM5	YMR176W
RAD14	YMR201C
URA10	YMR271C
DSS1	YMR287C
YME2	YMR302C
FKS3	YMR306W
PEX6	YNL329C
RAD50	YNL250W
APC1	YNL172W
PSD1	YNL169C
AAH1	YNL141W
NAM9	YNL137C
FAR11	YNL127W
APP1	YNL094W
SAL1	YNL083W
MSK1	YNL073W
SAM50	YNL026W
BIO5	YNR056C
HES1	YOR237W
THI21	YPL258C
SSN3	YPL042C
ATG11	YPR049C
SRS2	YJL092W
ALY2	YJL084C
JEM1	YJL073W
NSP1	YJL041W
BET4	YJL031C
MNC1	YBR056W-A
YBR178W	YBR178W
GDH2	YDL215C
YDL211C	YDL211C
SNU23	YDL098C
YDL041W	YDL041W
SWF1	YDR126W
COS12	YGL263W
VRG4	YGL225W
SPT4	YGR063C
YGR064W	YGR064W
CBF2	YGR140W
TDH3	YGR192C
YGR273C	YGR273C
YIL163C	YIL163C
YJL206C	YJL206C
AIM23	YJL131C
YJR011C	YJR011C
ABM1	YJR108W
RPS4A	YJR145C
LAC1	YKL008C
MRPS8	YMR158W
YNL058C	YNL058C
YOR170W	YOR170W
YPR196W	YPR196W
YBL062W	YBL062W
YIL171W	YIL171W
MIP6	YHR015W
PCH2	YBR186W
YBR232C	YBR232C
YBR284W	YBR284W
SUL1	YBR294W
YCL041C	YCL041C
ADY2	YCR010C
BRE4	YDL231C
PAR32	YDL173W
BDF2	YDL070W
SYO1	YDL063C
IPT1	YDR072C
ILT1	YDR090C
TVP15	YDR100W
YDR340W	YDR340W
YDR360W	YDR360W
YDR366C	YDR366C
FIT1	YDR534C
SDD1	YEL057C
MEI4	YER044C-A
DMC1	YER179W
DDI2	YFL061W
MSH4	YFL003C
ULI1	YFR026C
YFR035C	YFR035C
ZIP2	YGL249W
IME4	YGL192W
YGL081W	YGL081W
YGL052W	YGL052W
THI4	YGR144W
YGR160W	YGR160W
YGR269W	YGR269W
RIM4	YHL024W
SPO11	YHL022C
SAE3	YHR079C-A
YHR145C	YHR145C
SPO16	YHR153C
PTH1	YHR189W
SOA1	YIL166C
YILW	YIL100W
KTR7	YIL085C
HOP1	YIL072W
YIL067C	YIL067C
YIL060W	YIL060W
YIL032C	YIL032C
TIR3	YIL011W
EST3	YIL009C-A
VLD1	YIR014W
INA22	YIR024C
DAL2	YIR029W
DCG1	YIR030C
MNN5	YJL186W
MTC1	YJL123C
IME2	YJL106W
MEF2	YJL102W
LSB6	YJL100W
YJR038C	YJR038C
TAH11	YJR046W
YJR071W	YJR071W
MET5	YJR137C
SOR1	YJR159W
COS5	YJR161C
YKL162C-A	YKL162C-A
MTC2	YKL098W
YK5C	YKR005C
YSR3	YKR053C
RHO4	YKR055W
ECM4	YKR076W
RNP1	YLL046C
RRT7	YLL030C
PUF3	YLL013C
YLR101C	YLR101C
SHH4	YLR164W
REC102	YLR329W
GMC2	YLR445W
NBP1	YLR457C
YML089C	YML089C
PEX9	YMR018W
SRT1	YMR101C
LDO45	YMR147W
ICY1	YMR195W
HFA1	YMR207C
YMR245W	YMR245W
GPI12	YMR281W
PRC1	YMR297W
YMR306C-A	YMR306C-A
BSC4	YNL269W
YNL235C	YNL235C
SLZ1	YNL196C
YNL195C	YNL195C
YNL194C	YNL194C
YNL033W	YNL033W
YNL019C	YNL019C
YOL106W	YOL106W
YOL035C	YOL035C
YOL013W-A	YOL013W-A
MKK1	YOR231W
FDH1	YOR388C
CSM4	YPL200W
LEE1	YPL054W
REC8	YPR007C
YPR123C	YPR123C
URN1	YPR152C
OPT2	YPR194C
ACS1	YAL054C
ECM13	YBL043W
ICS3	YJL077C
LAS21	YJL062W
MTR4	YJL050W
FDH2	YPL275W
IMP2'	YIL154C
YER159C-A	YER159C-A
DPI8	YJL133C-A
HSL7	YBR133C
SHG1	YBR258C
RRP1	YDR087C
HXT10	YFL011W
YHR095W	YHR095W
YKL153W	YKL153W
YLL058W	YLL058W
PAU17	YLL025W
YLR366W	YLR366W
ESC1	YMR219W
YMR317W	YMR317W
CYB5	YNL111C
YAR069C	YAR069C
GUT1	YHL032C
POT1	YIL160C
YJL152W	YJL152W
PEX1	YKL197C
SPS19	YNL202W
RGL1	YPL066W
SHE3	YBR130C
DTR1	YBR180W
TAF5	YBR198C
DER1	YBR201W
COS111	YBR203W
MET8	YBR213W
YBR224W	YBR224W
YBR226C	YBR226C
THI2	YBR240C
HSM3	YBR272C
YBR277C	YBR277C
YBR285W	YBR285W
YBR292C	YBR292C
PCA1	YBR295W
MAL32	YBR299W
YBRC	YBR300C
YCL076W	YCL076W
GEX1	YCL073C
VBA3	YCL069W
FYV5	YCL058C
SPS22	YCL048W
FRM2	YCL026C-A
CWH36	YCL007C
RRT12	YCR045C
RSC6	YCR052W
ATG15	YCR068W
YCR085W	YCR085W
YCR087W	YCR087W
EMA35	YCR100C
YCR102W-A	YCR102W-A
HXT15	YDL245C
ADY3	YDL239C
GUD1	YDL238C
MFG1	YDL233W
PTP1	YDL230W
YDL228C	YDL228C
SHS1	YDL225W
WHI4	YDL224C
YDL221W	YDL221W
CDC13	YDL220C
DTD1	YDL219W
TIM22	YDL217C
RRI1	YDL216C
NOP6	YDL213C
SHR3	YDL212W
CWC2	YDL209C
GLE1	YDL207W
YDL206W	YDL206W
HEM3	YDL205C
MRPL11	YDL202W
MGT1	YDL200C
YDL199C	YDL199C
ASF2	YDL197C
NUS1	YDL193W
ARF1	YDL192W
RBS1	YDL189W
YDL186W	YDL186W
YDL183C	YDL183C
YDL176W	YDL176W
YDL172C	YDL172C
UGX2	YDL169C
SFA1	YDL168W
NRP1	YDL167C
FAP7	YDL166C
CDC9	YDL164C
YDL163W	YDL163W
YDL162C	YDL162C
ENT1	YDL161W
STE7	YDL159W
YDL158C	YDL158C
CLB3	YDL155W
YDL152W	YDL152W
BUD30	YDL151C
LDB17	YDL146W
CRD1	YDL142C
BPL1	YDL141W
SCM3	YDL139C
RGT2	YDL138W
SRF1	YDL133W
YDL129W	YDL129W
SNA4	YDL123W
EXP1	YDL121C
YFH1	YDL120W
HEM25	YDL119C
IWR1	YDL115C
ATG20	YDL113C
TMA17	YDL110C
YDL109C	YDL109C
KIN28	YDL108W
MSS2	YDL107W
NSE4	YDL105W
QRI7	YDL104C
QRI1	YDL103C
POL3	YDL102W
BUG1	YDL099W
YDL096C	YDL096C
PMT5	YDL093W
SRP14	YDL092W
RAM1	YDL090C
NUR1	YDL089W
ASM4	YDL088C
LUC7	YDL087C
YDL086W	YDL086W
RPS16B	YDL083C
MRK1	YDL079C
MDH3	YDL078C
AHK1	YDL073W
YDL071C	YDL071C
CBS1	YDL069C
YDL068W	YDL068W
IDP1	YDL066W
PEX19	YDL065C
UBC9	YDL064W
TSR1	YDL060W
RAD59	YDL059C
YDL057W	YDL057W
MCH1	YDL054C
LHP1	YDL051W
YDL050C	YDL050C
KNH1	YDL049C
MRP10	YDL045W-A
FAD1	YDL045C
PRP11	YDL043C
SIR2	YDL042C
PUS9	YDL036C
GPR1	YDL035C
YDL034W	YDL034W
YDL032W	YDL032W
YDL026W	YDL026W
YDL023C	YDL023C
YDL016C	YDL016C
YD9C	YDL009C
RMD1	YDL001W
RAD57	YDR004W
SOK1	YDR006C
TRP1	YDR007W
YD8C	YDR008C
GAL3	YDR009W
YDR010C	YDR010C
PSF1	YDR013W
YDR015C	YDR015C
KCS1	YDR017C
YDR018C	YDR018C
DAS2	YDR020C
FAL1	YDR021W
ATG31	YDR022C
NSI1	YDR026C
YDR029W	YDR029W
RAD28	YDR030C
LYS14	YDR034C
ENA5	YDR038C
YDR048C	YDR048C
VMS1	YDR049W
DET1	YDR051C
YDR053W	YDR053W
CDC34	YDR054C
YOS9	YDR057W
TGL2	YDR058C
MAK21	YDR060W
YDR061W	YDR061W
OCA6	YDR067C
DOS2	YDR068W
DOA4	YDR069C
SNF11	YDR073W
PPH3	YDR075W
RAD55	YDR076W
SHU2	YDR078C
VPS41	YDR080W
PDC2	YDR081C
STN1	YDR082W
RRP8	YDR083W
TVP23	YDR084C
AFR1	YDR085C
RLI1	YDR091C
UBC13	YDR092W
DNF2	YDR093W
YDR094W	YDR094W
YDR095C	YDR095C
TRS85	YDR108W
YDR109C	YDR109C
FOB1	YDR110W
ALT2	YDR111C
YDR112W	YDR112W
PDS1	YDR113C
YDR114C	YDR114C
MRX14	YDR115W
MRPL1	YDR116C
TMA64	YDR117C
APC4	YDR118W
YDR124W	YDR124W
FIN1	YDR130C
YDR132C	YDR132C
YDR133C	YDR133C
RGP1	YDR137W
PEX7	YDR142C
NUM1	YDR150W
YDR154C	YDR154C
RPA14	YDR156W
YDR157W	YDR157W
SAC3	YDR159W
SSY1	YDR160W
SEC1	YDR164C
TAF10	YDR167W
PLP1	YDR183W
YDR187C	YDR187C
YDR193W	YDR193W
YDR203W	YDR203W
YDR220C	YDR220C
IVY1	YDR229W
YDR230W	YDR230W
FMN1	YDR236C
BUD26	YDR241W
YDR250C	YDR250C
YDR269C	YDR269C
YDR274C	YDR274C
YDR278C	YDR278C
HIM1	YDR317W
YDR355C	YDR355C
YDR396W	YDR396W
YDR413C	YDR413C
SYF1	YDR416W
DOT1	YDR440W
YDR445C	YDR445C
YDR467C	YDR467C
YDR474C	YDR474C
SNM1	YDR478W
YDR491C	YDR491C
YDR509W	YDR509W
SPS2	YDR522C
API2	YDR525W
YDR526C	YDR526C
HLR1	YDR528W
CAB1	YDR531W
YDR535C	YDR535C
IRC4	YDR540C
YDR543C	YDR543C
YDR544C	YDR544C
YEL073C	YEL073C
RMD6	YEL072W
DSF1	YEL070W
HXT13	YEL069C
YEL067C	YEL067C
MAK10	YEL053C
YEF1	YEL041W
UTR5	YEL035C
MTC7	YEL033W
BUD16	YEL029C
YEL023C	YEL023C
MMS21	YEL019C
YEL014C	YEL014C
YEL010W	YEL010W
PHM8	YER037W
YER039C-A	YER039C-A
ISD11	YER048W-A
YER066C-A	YER066C-A
TDA2	YER071C
YER084W	YER084W
YER085C	YER085C
YER091C-A	YER091C-A
TSC11	YER093C
YER097W	YER097W
UBP9	YER098W
YER121W	YER121W
TOG1	YER184C
YFL067W	YFL067W
AGP3	YFL055W
AQY3	YFL054C
DAK2	YFL053W
ALR2	YFL050C
YFL040W	YFL040W
YFL032W	YFL032W
YFL015C	YFL015C
YFL012W	YFL012W
AUA1	YFL010W-A
DCV1	YFR012W
PTR3	YFR029W
RRT5	YFR032C
CDC26	YFR036W
YFR054C	YFR054C
YFR057W	YFR057W
YGL262W	YGL262W
YGL260W	YGL260W
YGL239C	YGL239C
YGL235W	YGL235W
YGL218W	YGL218W
YGL217C	YGL217C
YGL214W	YGL214W
YGL182C	YGL182C
HUR1	YGL168W
YGL165C	YGL165C
YGL152C	YGL152C
YGL132W	YGL132W
YGL118C	YGL118C
YGL109W	YGL109W
TOS8	YGL096W
LIF1	YGL090W
YGL034C	YGL034C
CWH41	YGL027C
JAC1	YGL018C
YGL015C	YGL015C
BRP1	YGL007W
CDH1	YGL003C
YGR017W	YGR017W
YGR018C	YGR018C
DPC29	YGR021W
YGR022C	YGR022C
COX18	YGR062C
ART5	YGR068C
YGR069W	YGR069W
ENV11	YGR071C
YGR111W	YGR111W
PUS6	YGR169C
YGR190C	YGR190C
AZR1	YGR224W
AMA1	YGR225W
YGR226C	YGR226C
YGR228W	YGR228W
YGR259C	YGR259C
YGR265W	YGR265W
YGR290W	YGR290W
YGR293C	YGR293C
ECM34	YHL043W
YHL041W	YHL041W
MCO14	YHL018W
YHL012W	YHL012W
ECM12	YHR021W-A
YHR022C	YHR022C
YHK8	YHR048W
YHR049C-A	YHR049C-A
VMA22	YHR060W
LRP1	YHR081W
YNG2	YHR090C
AHT1	YHR093W
HXT5	YHR096C
SFB3	YHR098C
BIG1	YHR101C
UBA4	YHR111W
BZZ1	YHR114W
COX23	YHR116W
YHR125W	YHR125W
YHR127W	YHR127W
ECM14	YHR132C
YHR140W	YHR140W
LAM1	YHR155W
LIN1	YHR156C
TDA11	YHR159W
PEX18	YHR160C
MTG2	YHR168W
SET5	YHR207C
FLO5	YHR211W
YHR212C	YHR212C
YHR213W	YHR213W
YHR217C	YHR217C
YIL175W	YIL175W
YIL174W	YIL174W
PRK1	YIL095W
SEC6	YIL068C
YIL058W	YIL058W
RGI2	YIL057C
YIL054W	YIL054W
EMA17	YIL029C
YIL028W	YIL028W
IRR1	YIL026C
YIL025C	YIL025C
YIR020C	YIR020C
MND2	YIR025W
DAL4	YIR028W
YIR040C	YIR040C
HXT9	YJL219W
REE1	YJL217W
IMA5	YJL216C
HXT8	YJL214W
YJL211C	YJL211C
CBP1	YJL209W
NUC1	YJL208C
LAA1	YJL207C
NCE101	YJL205C
RCY1	YJL204C
PRP21	YJL203W
YJL202C	YJL202C
ECM25	YJL201W
ACO2	YJL200C
MBB1	YJL199C
PHO90	YJL198W
UBP12	YJL197W
YJL193W	YJL193W
SOP4	YJL192C
RPS14B	YJL191W
SWE1	YJL187C
GON7	YJL184W
MNN11	YJL183W
RBH1	YJL181W
ATP12	YJL180C
ATG27	YJL178C
SWI3	YJL176C
YJL175W	YJL175W
KRE9	YJL174W
YJL169W	YJL169W
HAL5	YJL165C
TPK1	YJL164C
PIR5	YJL160C
FAR1	YJL157C
SSY5	YJL156C
FBP26	YJL155C
YJL150W	YJL150W
RPA34	YJL148W
IDS2	YJL146W
RPB4	YJL140W
YUR1	YJL139C
GLG2	YJL137C
MRS3	YJL133W
YJL132W	YJL132W
PBS2	YJL128C
SPT10	YJL127C
NIT2	YJL126W
ALB1	YJL122W
RPE1	YJL121C
YJL120W	YJL120W
MDV1	YJL112W
PRM10	YJL108C
YJL107C	YJL107C
PAM16	YJL104W
GSH1	YJL101C
CHS6	YJL099W
SAP185	YJL098W
PHS1	YJL097W
MRPL49	YJL096W
YJL028W	YJL028W
PET130	YJL023C
BBC1	YJL020C
YJL015C	YJL015C
MAD3	YJL013C
YJ9W	YJL009W
YJ7C	YJL007C
AVT1	YJR001W
MPP10	YJR002W
MHO1	YJR008W
MET3	YJR010W
YJR012C	YJR012C
GPI14	YJR013W
YJR018W	YJR018W
MDE1	YJR024C
GEA1	YJR031C
CPR7	YJR032W
RAD26	YJR035W
HUL4	YJR036C
YJR037W	YJR037W
MLO127	YJR039W
NUP85	YJR042W
VPS55	YJR044C
RAD7	YJR052W
KCH1	YJR054W
HIT1	YJR055W
CDC8	YJR057W
APS2	YJR058C
MNN14	YJR061W
ARP3	YJR065C
YAE1	YJR067C
RFC2	YJR068W
HAM1	YJR069C
NPA3	YJR072C
MOG1	YJR074W
HOC1	YJR075W
CDC11	YJR076C
MIR1	YJR077C
AIM24	YJR080C
EAF6	YJR082C
ACF4	YJR083C
YJR087W	YJR087W
EMC2	YJR088C
BIR1	YJR089W
GRR1	YJR090C
JSN1	YJR091C
BUD4	YJR092W
FIP1	YJR093C
SFC1	YJR095W
JJJ3	YJR097W
YUH1	YJR099W
AIM25	YJR100C
VPS25	YJR102C
URA8	YJR103W
ECM27	YJR106W
LIH1	YJR107W
YMR1	YJR110W
PXP2	YJR111C
RSM7	YJR113C
YJR114W	YJR114W
YJR120W	YJR120W
YJR124C	YJR124C
VPS70	YJR126C
NMD5	YJR132W
SGM1	YJR134C
MCM22	YJR135C
TTI2	YJR136C
IML1	YJR138W
HOM6	YJR139C
IPA1	YJR141W
YJR142W	YJR142W
YJR154W	YJR154W
YJR157W	YJR157W
MPH3	YJR160C
PAU16	YKL224C
YKL222C	YKL222C
MCH2	YKL221W
COS9	YKL219W
SRY1	YKL218C
JEN1	YKL217W
OXP1	YKL215C
DOA1	YKL213C
TRP3	YKL211C
TOR2	YKL203C
YKL202W	YKL202W
MNN4	YKL201C
MST1	YKL194C
SDS22	YKL193C
DPH2	YKL191W
LST4	YKL176C
NNK1	YKL171W
YKL169C	YKL169C
YKL162C	YKL162C
RCN1	YKL159C
DBR1	YKL149C
YKL147C	YKL147C
TGL1	YKL140W
MRPL31	YKL138C
CMC1	YKL137W
YKL136W	YKL136W
OCT1	YKL134C
RCI50	YKL133C
RMA1	YKL132C
YKL131W	YKL131W
SHE2	YKL130C
MYO3	YKL129C
YKL123W	YKL123W
YKL118W	YKL118W
APN1	YKL114C
SLD2	YKL108W
YKL102C	YKL102C
HSL1	YKL101W
YJU2	YKL095W
YKL091C	YKL091C
CUE2	YKL090W
CAB3	YKL088W
YKL083W	YKL083W
PSG1	YKL077W
OAR1	YKL055C
YKL053W	YKL053W
ASK1	YKL052C
SPC42	YKL042W
VPS24	YKL041W
AIM26	YKL037W
YKL036C	YKL036C
TTI1	YKL033W
YKL031W	YKL031W
TFA1	YKL028W
CDC16	YKL022C
RAM2	YKL019W
SWD2	YKL018W
ARC19	YKL013C
PRP40	YKL012W
CCE1	YKL011C
DID4	YKL002W
ECM9	YKR004C
IRS4	YKR019C
NTR2	YKR022C
RQT4	YKR023W
DBP7	YKR024C
SPO14	YKR031C
YKR032W	YKR032W
DID2	YKR035W-A
CAF4	YKR036C
KAE1	YKR038C
GAP1	YKR039W
YKR040C	YKR040C
UIP5	YKR044W
YKR045C	YKR045C
DYN1	YKR054C
UTP30	YKR060W
TFA2	YKR062W
LAS1	YKR063C
OAF3	YKR064W
MET1	YKR069W
YKR070W	YKR070W
YKR078W	YKR078W
RPF2	YKR081C
TVP38	YKR088C
PXL1	YKR090W
SIR1	YKR101W
FLO10	YKR102W
VBA5	YKR105C
GEX2	YKR106W
YLL065W	YLL065W
YLL059C	YLL059C
YCT1	YLL055W
YLL053C	YLL053C
FPS1	YLL043W
ATG10	YLL042C
ENT4	YLL038C
IRC19	YLL033W
FRA1	YLL029W
DRS1	YLL008W
LMO1	YLL007C
NOC3	YLR002C
SSL1	YLR005W
LOT6	YLR011W
BRE2	YLR015W
POM34	YLR018C
YEH2	YLR020C
IZH3	YLR023C
IES3	YLR052W
PET309	YLR067C
GAL2	YLR081W
SRL2	YLR082C
SMC4	YLR086W
YLR124W	YLR124W
PCD1	YLR151C
YLR202C	YLR202C
YLR236C	YLR236C
YLR279W	YLR279W
GUF1	YLR289W
CDA2	YLR308W
ATG39	YLR312C
MMS22	YLR320W
VPS65	YLR322W
YLR338W	YLR338W
YLR358C	YLR358C
YLR365W	YLR365W
ROM2	YLR371W
FBP1	YLR377C
YLR379W	YLR379W
ART10	YLR392C
YLRW	YLR400W
DUS3	YLR401C
YLR402W	YLR402W
SEI1	YLR404W
VPS36	YLR417W
ATG17	YLR423C
YLR428C	YLR428C
YML122C	YML122C
NGL3	YML118W
RAD10	YML095C
YML084W	YML084W
AIM32	YML050W
YM3W	YML003W
YMR031W-A	YMR031W-A
BUB2	YMR055C
NAT4	YMR069W
YMR075C-A	YMR075C-A
ISF1	YMR081C
YMR086C-A	YMR086C-A
YMR122C	YMR122C
JLP2	YMR132C
PSO2	YMR137C
CIN4	YMR138W
SIP5	YMR140W
YMR141C	YMR141C
YIM1	YMR152W
NUP53	YMR153W
RIM13	YMR154C
YMR155W	YMR155W
TPP1	YMR156C
YMR158C-A	YMR158C-A
YMR160W	YMR160W
HLJ1	YMR161W
DNF3	YMR162C
INP2	YMR163C
MME1	YMR166C
CEP3	YMR168C
YMR172C-A	YMR172C-A
MMT1	YMR177W
CTL1	YMR180C
SSO2	YMR183C
RTP1	YMR185W
YMR187C	YMR187C
SGS1	YMR190C
SPG5	YMR191W
MRPL24	YMR193W
YMR193C-A	YMR193C-A
ROT1	YMR200W
INP1	YMR204C
PFK2	YMR205C
YMR206W	YMR206W
ERG12	YMR208W
MGL2	YMR210W
CEF1	YMR213W
GUA1	YMR217W
TRS130	YMR218C
FMP42	YMR221C
FSH2	YMR222C
MRE11	YMR224C
TAF7	YMR227C
TRI1	YMR233W
RNH1	YMR234W
DFG5	YMR238W
RNT1	YMR239C
CUS1	YMR240C
ZRC1	YMR243C
YMR253C	YMR253C
YMR254C	YMR254C
GFD1	YMR255W
PET111	YMR257C
ROY1	YMR258C
YMR262W	YMR262W
CUE1	YMR264W
YMR265C	YMR265C
PPA2	YMR267W
PRP24	YMR268C
TMA23	YMR269W
RRN9	YMR270C
SCS7	YMR272C
ZDS1	YMR273C
RCE1	YMR274C
BUL1	YMR275C
FCP1	YMR277W
PRM15	YMR278W
YMR279C	YMR279C
RIT1	YMR283C
YKU70	YMR284W
HSH155	YMR288W
GOT1	YMR292W
HER2	YMR293C
JNM1	YMR294W
LCB1	YMR296C
UBP15	YMR304W
YMR304C-A	YMR304C-A
NIP1	YMR309C
GLC8	YMR311C
TGL3	YMR313C
YMR316C-B	YMR316C-B
YMR320W	YMR320W
YMR324C	YMR324C
PFA3	YNL326C
HXT14	YNL318C
YNL296W	YNL296W
YNL285W	YNL285W
YNL276C	YNL276C
TEX1	YNL253W
YTP1	YNL237W
CSL4	YNL232W
YNL228W	YNL228W
YNL226W	YNL226W
ATG4	YNL223W
MRX7	YNL211C
YNL203C	YNL203C
SWT21	YNL187W
YNL179C	YNL179C
TDA7	YNL176C
YNL171C	YNL171C
FMP41	YNL168C
IBD2	YNL164C
RIA1	YNL163C
CBK1	YNL161W
GIM3	YNL153C
INN1	YNL152W
RPC31	YNL151C
ALF1	YNL148C
YNL144C	YNL144C
YNL143C	YNL143C
MEP2	YNL142W
YNL140C	YNL140C
EAF7	YNL136W
TOM22	YNL131W
NRK1	YNL129W
TEP1	YNL128W
NMA111	YNL123W
YNL114C	YNL114C
RPC19	YNL113W
INP52	YNL106C
AVT4	YNL101W
YNL092W	YNL092W
SNN1	YNL086W
PMS1	YNL082W
TPM1	YNL079C
MLF3	YNL074C
RNH201	YNL072W
RPL9B	YNL067W
GCD10	YNL062C
VAC7	YNL054W
MSG5	YNL053W
YNL050C	YNL050C
ALG11	YNL048W
BOP3	YNL042W
COG6	YNL041C
YNL040W	YNL040W
YNL034W	YNL034W
SIW14	YNL032W
KTR5	YNL029C
YNL028W	YNL028W
SSN8	YNL025C
FAP1	YNL023C
HDA1	YNL021W
YNL018C	YNL018C
HEF3	YNL014W
YNL011C	YNL011C
LST8	YNL006W
MRP7	YNL005C
HRB1	YNL004W
PET8	YNL003C
RLP7	YNL002C
YN5C	YNR005C
PRP2	YNR011C
YNR014W	YNR014W
MPP6	YNR024W
YNR025C	YNR025C
YNR064C	YNR064C
COS10	YNR075W
YNR077C	YNR077C
YOL160W	YOL160W
SPT20	YOL148C
YOL118C	YOL118C
YOL099C	YOL099C
YOL085C	YOL085C
THP1	YOL072W
YOL050C	YOL050C
YOL046C	YOL046C
YOL037C	YOL037C
YOL024W	YOL024W
IRC10	YOL015W
YOR012W	YOR012W
CKB2	YOR039W
YOR041C	YOR041C
YOR050C	YOR050C
YOR062C	YOR062C
VPS5	YOR069W
YOR072W	YOR072W
YOR082C	YOR082C
PIN2	YOR104W
YOR121C	YOR121C
CAT5	YOR125C
IAH1	YOR126C
YOR135C	YOR135C
RUP1	YOR138C
YOR139C	YOR139C
GET4	YOR164C
GLN4	YOR168W
GAC1	YOR178C
DCI1	YOR180C
YORW	YOR200W
SSP2	YOR242C
YOR263C	YOR263C
HUA2	YOR284W
YOR314W	YOR314W
SCD5	YOR329C
YOR333C	YOR333C
YOR343C	YOR343C
YOR345C	YOR345C
YOR364W	YOR364W
YOR365C	YOR365C
YOR376W	YOR376W
YOR392W	YOR392W
YPL261C	YPL261C
YPL251W	YPL251W
YPL238C	YPL238C
FMP40	YPL222W
YPL216W	YPL216W
IPL1	YPL209C
YPL205C	YPL205C
UIP4	YPL186C
YPL185W	YPL185W
YPL182C	YPL182C
PRP46	YPL151C
SPO19	YPL130W
DBP1	YPL119C
YPL114W	YPL114W
YPL102C	YPL102C
YPL073C	YPL073C
YPL062W	YPL062W
YPL039W	YPL039W
YPL035C	YPL035C
SNF8	YPL002C
HAL1	YPR005C
YPR012W	YPR012W
YPR014C	YPR014C
YPR038W	YPR038W
YPR039W	YPR039W
YPR050C	YPR050C
YMC1	YPR058W
JID1	YPR061C
YPR064W	YPR064W
UBA3	YPR066W
HOS1	YPR068C
VPS69	YPR087W
YPR090W	YPR090W
YPR097W	YPR097W
YPR099C	YPR099C
RRG8	YPR116W
THI22	YPR121W
YPR126C	YPR126C
YPR130C	YPR130C
YPR136C	YPR136C
YPR142C	YPR142C
YPR146C	YPR146C
MAY24	YPR153W
MET16	YPR167C
YPR170C	YPR170C
HPA2	YPR193C
YPR195C	YPR195C
ARR3	YPR201W
YBL053W	YBL053W
RRT1	YBL048W
YBL044W	YBL044W
APN2	YBL019W
YBR032W	YBR032W
TOK1	YJL093C
GWT1	YJL091C
DPB11	YJL090C
YJL086C	YJL086C
TAX4	YJL083W
YJL075C	YJL075C
SMC3	YJL074C
PSF2	YJL072C
ARG2	YJL071W
YJL067W	YJL067W
DLS1	YJL065C
YJL064W	YJL064W
MRPL8	YJL063C
NUP82	YJL061W
BNA3	YJL060W
YHC3	YJL059W
BIT61	YJL058C
IKS1	YJL057C
RTT101	YJL047C
AIM22	YJL046W
GYP6	YJL044C
NUP192	YJL039C
SNX4	YJL036W
TAD2	YJL035C
HCA4	YJL033W
MAD2	YJL030W
VPS53	YJL029C
NFT1	YKR103W
YKR104W	YKR104W
YLL017W	YLL017W
YCL075W	YCL075W
YDR261C-C	YDR261C-C
YGR161C-C	YGR161C-C
YJL114W	YJL114W
YPL257W-A	YPL257W-A
YPL060C-A	YPL060C-A
YPR137C-A	YPR137C-A
AIM6	YDL237W
SAS10	YDL153C
YDL114W	YDL114W
SPR3	YGR059W
PFS1	YHR185C
SPR1	YOR190W
YOR366W	YOR366W
YPR077C	YPR077C
LDS1	YAL018C
YJL142C	YJL142C
RPA12	YJR063W
AMD2	YDR242W
YGR219W	YGR219W
YHR112C	YHR112C
YJR149W	YJR149W
YLL037W	YLL037W
YMR085W	YMR085W
MIC27	YNL100W
ATG40	YOR152C
SDC25	YLL016W
TLC1	TLC1
SNR13	snR13
SNR31	snR31
SNR44	snR44
SNR54	snR54
SNR56	snR56
SNR6	snR6
SNR63	snR63
SNR69	snR69
tA(AGC)P	tA(AGC)P
tC(GCA)P1	tC(GCA)P1
tG(GCC)B	tG(GCC)B
tG(GCC)E	tG(GCC)E
tN(GUU)K	tN(GUU)K
tQ(UUG)C	tQ(UUG)C
tQ(UUG)D1	tQ(UUG)D1
tQ(UUG)E1	tQ(UUG)E1
tT(UGU)P	tT(UGU)P
TDA8	YAL064C-A
YAL064W	YAL064W
LYS2	YBR115C
YBR144C	YBR144C
BIT2	YBR270C
PHO13	YDL236W
ACK1	YDL203C
SNF3	YDL194W
STF1	YDL130W-A
THI3	YDL080C
BRE1	YDL074C
SIT4	YDL047W
NPC2	YDL046W
DIA3	YDL024C
EHD3	YDR036C
RPC11	YDR045C
DBF4	YDR052C
SLU7	YDR088C
MSH6	YDR097C
STE5	YDR103W
YDR131C	YDR131C
HPR1	YDR138W
MKC7	YDR144C
YFR012W-A	YFR012W-A
YGL258W-A	YGL258W-A
YGL041C	YGL041C
YGL024W	YGL024W
TOH1	YJL171C
DAS1	YJL149W
SMT1	YJL147C
YAK1	YJL141C
GCD14	YJL125C
YJL027C	YJL027C
RRN7	YJL025W
APS3	YJL024C
TMA22	YJR014W
LSM8	YJR022W
